DateTime,Entries,UniqueIPs
1566854437,39445,39445
1566856344,40019,40019
1566858284,40039,40039
1566860176,40018,40018
1566862092,40057,40057
1566864086,39475,39475
1566865961,38123,38123
1566867893,36605,36605
1566869795,35096,35096
1566871712,33899,33899
1566873612,32728,32728
1566875560,31615,31615
1566877462,30308,30308
1566879645,29199,29199
1566881550,28101,28101
1566883509,27581,27581
1566885415,27087,27087
1566887296,27670,27670
1566889287,29856,29856
1566891148,31498,31498
1566893577,34022,34022
1566895481,36097,36097
1566897386,38028,38028
1566899310,40403,40403
1566901267,42669,42669
1566903147,45746,45746
1566905081,48267,48267
1566907251,51444,51444
1566909166,53890,53890
1566911324,56480,56480
1566913222,58841,58841
1566915164,60984,60984
1566917067,63411,63411
1566919014,65161,65161
1566920902,65638,65638
1566922852,65697,65697
1566924755,65610,65610
1566926692,65661,65661
1566928587,65676,65676
1566930499,65833,65833
1566933380,65793,65793
1566935302,65789,65789
1566937235,65804,65804
1566939172,65841,65841
1566941056,65165,65165
1566942971,64775,64775
1566944919,64793,64793
1566947821,64913,64913
1566949964,65076,65076
1566951862,65177,65177
1566953784,65235,65235
1566955703,65207,65207
1566958580,65211,65211
1566960741,65199,65199
1566962682,65211,65211
1566964578,65206,65206
1566966743,65158,65158
1566968681,65167,65167
1566970596,64860,64860
1566972525,64335,64335
1566974413,61722,61722
1566976382,58907,58907
1566978276,55970,55970
1566980195,53522,53522
1566982124,50831,50831
1566984046,48055,48055
1566985932,45872,45872
1566987871,47602,47602
1566989801,45700,45700
1566991721,44616,44616
1566994842,41341,41341
1566996733,39065,39065
1566998745,37401,37401
1567000848,35085,35085
1567002769,33246,33246
1567004707,31548,31548
1567006596,30417,30417
1567008524,30351,30351
1567010413,30368,30368
1567012378,30333,30333
1567014501,30424,30424
1567016676,30066,30066
1567018595,30027,30027
1567020768,29940,29940
1567022950,29996,29996
1567024832,29940,29940
1567026780,29924,29924
1567028673,29863,29863
1567030821,29849,29849
1567032746,29782,29782
1567034684,29802,29802
1567036595,29710,29710
1567038768,29610,29610
1567040698,29561,29561
1567042596,29569,29569
1567044501,29571,29571
1567046451,29558,29558
1567048594,29571,29571
1567050765,29568,29568
1567052662,29599,29599
1567054578,29678,29678
1567056526,30436,30436
1567059387,30402,30402
1567061564,31124,31124
1567063506,33589,33589
1567065406,37814,37814
1567067544,40371,40371
1567069720,42607,42607
1567071623,44027,44027
1567073585,43910,43910
1567075479,43183,43183
1567077652,43654,43654
1567079553,44750,44750
1567081457,45843,45843
1567083689,46604,46604
1567085831,47522,47522
1567087729,48467,48467
1567089657,49527,49527
1567091560,50522,50522
1567093484,52351,52351
1567095422,53841,53841
1567097306,55509,55509
1567099221,57874,57874
1567101168,61172,61172
1567103057,63600,63600
1567105006,67041,67041
1567107179,67890,67890
1567109093,67924,67924
1567110997,67966,67966
1567112958,67978,67978
1567114819,67999,67999
1567116998,67998,67998
1567118920,68027,68027
1567121094,68520,68520
1567122997,68642,68642
1567124903,68666,68666
1567126863,68686,68686
1567128765,68737,68737
1567131630,68715,68715
1567133547,68796,68796
1567135735,68841,68841
1567137655,68852,68852
1567139567,68786,68786
1567141718,68786,68786
1567143635,68787,68787
1567145565,68835,68835
1567147483,68317,68317
1567149636,65691,65691
1567151558,61321,61321
1567153719,58011,58011
1567155634,55419,55419
1567157561,54181,54181
1567159978,52377,52377
1567161871,50826,50826
1567164064,49463,49463
1567166196,48654,48654
1567168371,47391,47391
1567170288,46626,46626
1567172425,45667,45667
1567174346,44806,44806
1567176526,43621,43621
1567178446,42302,42302
1567180349,40544,40544
1567182270,39162,39162
1567184223,37028,37028
1567186122,34147,34147
1567188186,30554,30554
1567190418,27376,27376
1567192599,24769,24769
1567194518,24581,24581
1567196436,24655,24655
1567198348,24601,24601
1567200254,24593,24593
1567202186,24610,24610
1567204107,24606,24606
1567206100,24589,24589
1567207971,23659,23659
1567209856,23632,23632
1567212037,23672,23672
1567214186,24037,24037
1567216105,23992,23992
1567218027,24401,24401
1567219951,25209,25209
1567221860,25235,25235
1567223791,25200,25200
1567225943,25182,25182
1567228124,25104,25104
1567230022,25453,25453
1567231963,25182,25182
1567233863,25110,25110
1567235804,25017,25017
1567237738,24919,24919
1567239906,24733,24733
1567241771,24501,24501
1567243945,24202,24202
1567245890,23962,23962
1567248033,23449,23449
1567250212,23687,23687
1567252128,22639,22639
1567254037,22131,22131
1567255986,22041,22041
1567257856,21940,21940
1567260071,21896,21896
1567261965,22098,22098
1567263942,22036,22036
