DateTime,AddedIPs,RemovedIPs
1559994732,0,2
1560010120,1,2
1560013943,2,0
1560015851,0,1
1560017770,1,0
1560021609,0,2
1560023532,0,1
1560031707,0,1
1560033647,1,1
1560043225,1,0
1560048980,0,1
1560062423,0,1
1560066300,0,1
1560083548,1,0
1560097478,0,1
1560099385,0,1
1560103317,0,1
1560118833,0,1
1560120737,0,1
1560126750,1,0
1560130821,0,1
1560134665,1,0
1560136583,1,0
1560142335,1,0
1560151952,0,2
1560153882,1,0
1560165382,1,0
1560169248,0,1
1560181692,1,0
1560183622,1,0
1560187697,1,0
1560189662,1,0
1560191569,1,0
1560193491,2,0
1560201158,2,0
1560210744,1,0
1560212654,0,1
1560218435,1,0
1560222283,0,1
1560224171,1,1
1560226107,1,0
1560228014,1,0
1560229933,1,0
1560239534,1,0
1560246511,1,0
1560252270,0,1
1560259955,2,0
1560263948,1,0
1560265931,1,0
1560267860,1,1
1560269770,1,1
1560273854,0,1
1560277700,0,2
1560279683,0,2
1560287318,1,2
1560289224,1,0
1560291152,1,0
1560294036,1,0
1560295967,1,0
1560299775,1,0
1560303618,0,1
1560311296,0,1
1560313235,0,1
1560315153,0,2
1560317066,0,1
1560318992,0,1
1560324756,1,1
1560332431,0,1
1560338181,1,0
1560345916,0,2
1560349891,1,1
1560353796,0,2
1560355713,1,1
1560361456,2,0
1560363631,1,0
1560365551,0,1
1560371301,1,0
1560373230,0,1
1560375140,1,1
1560377069,0,1
1560381147,0,1
1560383076,0,1
1560384997,0,1
1560388822,1,0
1560412108,1,1
1560425563,0,1
1560429405,1,0
1560435147,0,1
1560440912,1,1
1560446908,0,2
1560448911,0,1
1560454819,1,0
1560458664,2,1
1560462498,0,1
1560474102,0,1
1560489390,3,0
1560498986,1,1
1560514601,0,1
1560528280,0,1
1560536435,1,0
1560540293,0,1
1560542186,1,0
1560544098,0,1
1560546104,2,0
1560576991,0,3
1560584671,0,1
1560596174,1,0
1560600987,0,1
1560614470,1,0
1560618273,3,0
1560624029,0,1
1560630042,0,1
1560633869,0,1
1560683799,0,1
1560704899,0,3
1560716426,0,1
1560718371,1,0
1560729882,1,0
1560793212,1,0
1560802813,1,0
1560804754,0,1
1560816263,0,1
1560818186,1,0
1560829709,1,0
1560831644,1,0
1560833796,2,0
1560835807,1,0
1560858056,0,1
1560873375,1,0
1560875314,1,0
1560879160,0,1
1560888761,1,1
1560892576,1,0
1560905055,0,1
1560916611,0,2
1560920500,0,2
1560922342,0,1
1560945377,1,0
1560959323,1,0
1560961213,0,2
1560965072,1,0
1560966991,4,0
1560968913,3,0
1560972751,1,0
1560974684,1,1
1560978530,1,1
1560980411,1,0
1560983529,1,0
1560985476,2,0
1561031564,0,1
1561037534,1,0
1561045478,0,1
1561053155,0,4
1561055061,0,3
1561056973,2,0
1561058926,0,1
1561061774,2,1
1561065639,0,2
1561069463,1,0
1561071401,0,2
1561079105,1,0
1561092507,1,0
1561109783,2,0
1561121327,0,1
1561123249,0,1
1561144345,0,2
1561148178,0,2
1561156357,0,1
1561166202,0,1
1561168119,1,0
1561177703,1,0
1561179762,0,1
1561195230,0,2
1561211531,1,0
1561223074,1,0
1561224995,1,0
1561234831,1,0
1561246568,1,0
1561248612,1,0
1561252347,1,0
1561254273,0,1
1561286899,1,0
1561296510,1,0
1561309948,0,1
1561311857,0,2
1561321694,0,1
1561333222,1,1
1561338985,0,1
1561342813,0,1
1561350525,1,0
1561373572,0,1
1561383193,1,1
1561386978,1,0
1561394666,0,1
1561396589,2,0
1561406515,1,0
1561416380,1,0
1561420118,0,1
1561427790,1,0
1561431693,1,0
1561435526,1,1
1561437394,1,0
1561441223,3,0
1561470296,1,1
1561474341,0,1
1561483010,0,2
1561488759,1,0
1561492605,2,0
1561494509,0,1
1561498370,1,0
1561502215,0,1
1561517536,1,1
1561523336,0,2
1561527166,0,3
1561558098,0,1
1561564100,1,0
1561566048,1,1
1561567957,2,0
1561569882,1,0
1561571774,0,1
1561575732,0,1
1561579734,0,2
1561583562,1,0
1561604548,0,1
1561608490,1,0
1561623858,1,0
