DateTime,Entries,UniqueIPs
1560327160,4000,4000
1560340107,4000,4000
1560353786,3500,3500
1560364360,3500,3500
1560371540,3500,3500
1560375131,4000,4000
1560379935,4500,4500
1560383544,4499,4500
1560396503,4999,5000
1560402260,5499,5500
1560412579,5499,5500
1560416422,5499,5500
1560420508,5999,6000
1560424826,6499,6500
1560430580,6499,6500
1560437075,6702,6704
1560440410,6702,6704
1560444505,7202,7204
1560448097,7702,7704
1560458657,7203,7204
1560461768,7203,7204
1560465616,7703,7704
1560469217,7703,7704
1560473548,7703,7704
1560486495,7703,7704
1560491300,7217,7218
1560504498,6717,6718
1560507858,6718,6718
1560511226,7217,7218
1560517451,7013,7014
1560521060,7513,7514
1560525139,7512,7514
1560529463,7511,7514
1560533786,7511,7514
1560537386,7511,7514
1560540976,8011,8014
1560545310,8011,8014
1560548667,8012,8014
1560552285,8012,8014
1560557782,8012,8014
1560562585,8012,8014
1560567368,8512,8514
1560571222,9011,9014
1560580094,8997,9000
1560601217,7998,8000
1560614447,6998,7000
1560622579,6498,6500
1560625951,6498,6500
1560629553,6498,6500
1560633377,6499,6500
1560638654,6498,6500
1560644172,6498,6500
1560649474,5999,6000
1560653057,6499,6500
1560666739,5499,5500
1560673239,5999,6000
1560686438,6499,6500
1560754566,1500,1500
1560756252,1892,1892
1560760113,1891,1892
1560763685,2391,2392
1560767564,2891,2892
1560774044,2892,2892
1560777401,3392,3392
1560782897,3892,3892
1560788657,4392,4392
1560829703,4892,4892
1560833356,5392,5392
1560838120,5892,5892
1560841960,6000,6000
1560849867,5500,5500
1560864736,4000,4000
1560865700,4279,4279
1560887789,3779,3779
1560889469,4245,4245
1560893077,4745,4745
1560907238,5245,5245
1560910828,5745,5745
1560924745,4744,4745
1560931248,4744,4745
1560936026,5244,5245
1560940379,5244,5245
1560947559,5744,5745
1560954759,5465,5466
1560958819,5965,5966
1561026975,2000,2000
1561027933,2267,2268
1561031067,2767,2768
1561035153,2767,2768
1561039462,3267,3268
1561044033,3267,3268
1561054589,3267,3268
1561070905,3767,3768
1561098261,4267,4268
1561104032,4767,4768
1561131377,2500,2500
1561153692,2500,2500
1561154935,2645,2645
1561166193,2645,2645
1561257375,500,500
1561270113,1000,1000
1561283549,1500,1500
1561317393,2000,2000
1561328437,2500,2500
1561361768,2000,2000
1561429943,999,1000
1561479654,999,1000
1561490426,1499,1500
1561495471,1999,2000
1561500526,2499,2500
1561504335,2999,3000
1561510351,3498,3500
1561568892,3000,3000
1561575389,3500,3500
1561593138,2000,2000
1561603710,2000,2000
1561637806,2500,2500
1561648344,3000,3000
1561675707,2500,2500
1561692981,2000,2000
1561725402,2000,2000
1561731902,2500,2500
1561737389,2500,2500
1561746033,3000,3000
1561756598,3500,3500
1561759984,3996,3996
1561764998,3995,3996
1561771960,4495,4496
1561777962,4994,4996
1561783214,4995,4996
1561787768,5495,5496
1561794271,5995,5996
1561800039,6495,6496
1561833378,4995,4996
1561836006,5413,5414
1561839150,5913,5914
1561842995,6404,6405
1561845701,6108,6108
1561849454,6008,6008
1561853290,5930,5930
1561857637,6398,6398
1561860997,6253,6254
1561866035,6163,6164
1561876811,5663,5664
1561879489,6008,6010
1561883558,5922,5924
1561886431,6155,6157
1561920977,5737,5739
1561922201,5920,5922
1561924350,5745,5747
1561927476,5575,5577
1561930354,5683,5684
1561933448,5663,5663
1561936335,5478,5478
1561940419,5442,5442
1561944268,5441,5441
1561947402,5372,5372
1561951230,5734,5734
1561956758,5658,5658
1561970177,5165,5165
1561974976,5165,5165
1561978839,5602,5602
1561983643,6063,6063
1561986274,6535,6535
1561989391,6752,6752
1561992273,7227,7227
1561995875,7726,7727
1562023000,6043,6044
1562023940,6108,6109
1562029475,6253,6254
1562032356,6241,6242
1562036196,6288,6289
1562039310,6179,6180
1562042661,6539,6540
1562046032,6422,6423
1562050353,6906,6908
1562053478,7206,7208
1562056845,7050,7052
1562059956,7468,7470
1562062830,7529,7531
1562065485,7368,7370
1562068869,7867,7870
1562072437,7894,7898
1562073890,7851,7855
1562075559,8267,8271
1562077695,8167,8171
1562079144,8082,8085
1562082272,8582,8585
1562085267,8484,8487
1562088993,8983,8987
1562115865,8919,8922
1562117546,8649,8652
1562121397,8588,8593
1562124515,8501,8506
1562127650,8382,8387
1562131235,8330,8335
1562135558,8274,8280
1562138202,8167,8173
1562140842,8088,8094
1562144682,7976,7981
1562148249,7723,7728
1562151871,7790,7795
1562155721,7194,7196
1562159064,7376,7378
1562162441,6946,6948
1562166284,6531,6534
1562170594,6630,6632
1562174439,6504,6505
1562178497,6477,6478
1562182832,6977,6978
1562185960,7408,7409
1562190510,7819,7820
1562195306,8214,8216
1562199625,8671,8674
1562204669,8734,8737
1562208994,8967,8970
1562212117,8996,8999
1562215718,8948,8950
1562219785,8934,8936
1562223386,9141,9144
1562226782,9165,9169
1562231315,9114,9119
1562235647,9246,9252
1562239474,9344,9351
1562243536,9487,9495
1562247132,9582,9595
1562250514,9580,9595
1562253401,9568,9584
1562257705,9693,9711
1562264435,9719,9738
1562268035,9718,9738
1562273793,9370,9396
1562278128,9474,9500
1562282443,9517,9542
1562287481,9547,9570
1562292520,9586,9609
1562296832,9814,9839
1562301874,10032,10057
1562306182,10116,10141
1562310525,9924,9946
1562316281,9927,9946
1562319885,9931,9946
1562324193,9933,9946
1562328525,9880,9889
1562335487,9423,9428
1562341472,8935,8939
1562350118,8934,8939
1562356355,8434,8439
1562361393,8435,8439
1562365467,8421,8426
1562369305,8420,8426
1562374382,8421,8426
1562378175,8918,8926
1562382054,8894,8902
1562387568,8895,8902
1562391882,8770,8778
1562396918,8775,8782
1562403426,8275,8282
1562407723,8276,8282
1562412032,8332,8339
1562416109,8331,8339
1562419953,8828,8836
1562424512,8829,8836
1562428593,8828,8836
1562432196,9327,9336
1562436526,9327,9336
1562442279,9827,9836
1562452809,8842,8849
1562463607,8343,8349
1562485945,6494,6497
1562489558,6992,6997
1562496270,6492,6497
1562546166,2500,2500
1562547143,2711,2711
1562553871,2710,2711
1562564433,3210,3211
1562568273,3710,3711
1562617962,2711,2711
1562624204,3211,3211
1562628995,3710,3711
1562670076,2000,2000
1562719209,1000,1000
1562728120,1500,1500
1562821721,500,500
1562863225,1000,1000
1562873550,1500,1500
1562886973,2000,2000
1562889647,2455,2455
1562894433,2955,2955
1562902351,3455,3455
1562906239,3955,3955
1562911062,3955,3955
1562915421,4454,4455
1562919633,4954,4955
1562925155,5454,5455
1562929958,5953,5955
1562934754,6452,6455
1562940515,6952,6955
1562946507,7452,7455
1563026669,1500,1500
1563094819,1000,1000
1563097217,1215,1215
1563138743,1215,1215
1563143559,1715,1715
1563150030,2215,2215
1563153629,2715,2715
1563158673,3215,3215
1563165161,3715,3715
1563169472,4214,4215
1563173072,4714,4715
1563177389,5214,5215
1563181952,5499,5500
1563187717,5500,5500
1563192045,5884,5884
1563197802,6384,6384
1563231637,5884,5884
1563259233,3884,3884
1563350907,500,500
1563442816,500,500
1563534748,500,500
1563626904,500,500
1563720491,500,500
1563811946,500,500
1563838857,1000,1000
1563930277,500,500
1563971768,1000,1000
1564064891,500,500
1564082709,1000,1000
1564092986,1500,1500
1564098982,2000,2000
1564132337,2500,2500
1564135715,2778,2778
1564142433,3278,3278
1564176749,2778,2778
1564188993,2277,2278
1564257371,1500,1500
1564349291,500,500
1564355534,1000,1000
1564377625,1500,1500
1564419646,2000,2000
1564511050,500,500
1564590753,1000,1000
1564682910,500,500
1564774353,500,500
1564865792,500,500
1564925078,1000,1000
1565004743,1000,1000
1565007874,1500,1500
1565099063,500,500
1565190257,500,500
1565281940,500,500
1565372901,500,500
1565464661,500,500
1565555542,500,500
1565604992,1000,1000
1565696169,500,500
1565788144,500,500
1565880747,500,500
1565972204,500,500
1565982506,1000,1000
1566073932,500,500
1566165131,500,500
1566256574,500,500
1566306046,1000,1000
1566385519,1000,1000
1566477614,500,500
1566481236,1000,1000
1566485819,1500,1500
1566490622,2000,2000
1566549393,2500,2500
1566559989,3000,3000
1566571455,2500,2500
1566640841,1500,1500
1566668409,1000,1000
1566737556,1000,1000
1566760340,1000,1000
1566787225,1500,1500
1566795860,1999,2000
1566804258,2499,2500
1566812187,2999,3000
1566822733,3499,3500
1566846038,3499,3500
1566847957,3162,3163
1566855168,3662,3663
1566863328,4162,4163
1566873885,4163,4163
1566878011,4527,4527
1566881071,4749,4749
1566884194,4614,4614
1566887785,4910,4910
1566892913,4783,4783
1566901698,4781,4783
1566909149,4781,4783
1566919938,5281,5283
1566937486,5118,5120
1566955234,4619,4620
1566961974,4755,4756
1566989793,2998,3000
1567007320,2498,2500
1567015717,2998,3000
1567019788,3496,3500
1567021985,3911,3916
1567025792,3814,3819
1567031075,4313,4319
1567038764,4810,4819
1567042592,4760,4769
1567046442,5251,5260
1567049790,5011,5020
1567053160,5335,5344
1567063961,5835,5844
1567067797,6220,6229
1567072839,6720,6729
1567078361,6728,6729
1567081723,7005,7006
1567085161,7322,7323
1567091082,7821,7823
1567094166,7629,7630
1567098278,7977,7979
1567102339,7850,7851
1567105458,8202,8203
1567112952,7383,7384
1567120602,7383,7384
1567127321,7433,7434
1567134039,7181,7183
1567135221,7336,7338
1567137627,7127,7129
1567140014,6743,6745
1567154201,6358,6360
1567157777,6762,6766
1567163323,6762,6766
1567167423,6962,6967
1567176028,6645,6650
1567182265,6468,6472
1567195453,5745,5748
1567197878,6139,6142
1567204335,6140,6142
1567208676,5856,5858
1567213243,6356,6358
1567220680,6201,6203
1567224767,6371,6371
1567228120,6226,6226
1567231959,6457,6457
1567235799,6757,6757
1567239375,7026,7026
1567243219,6994,6994
1567247546,6955,6956
1567254033,6477,6478
1567335375,1000,1000
1567414098,1000,1000
1567420569,1500,1500
1567447966,1500,1500
1567452026,2000,2000
1567459472,2500,2500
